,username,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,UniqueID,track_uri
4378,ozdakaac3d5c3izl7tcrrzu7i,126303,Wish You Were Sober,Conan Gray,Kid Krow,spotify:track:0kn2gu8Pd03DiYHzRvX2Xk,Conan Gray:Wish You Were Sober,0kn2gu8Pd03DiYHzRvX2Xk
4379,ozdakaac3d5c3izl7tcrrzu7i,214510,Forever And For Always - Pop Red Edit,Shania Twain,Greatest Hits,spotify:track:3IvywxLUIb30oVLH8DWfh6,Shania Twain:Forever And For Always - Pop Red Edit,3IvywxLUIb30oVLH8DWfh6
4380,ozdakaac3d5c3izl7tcrrzu7i,1680,Speechless,Dan + Shay,Dan + Shay,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,Dan + Shay:Speechless,3GJ4hzg4lrGwU51Y3VARbF
4381,ozdakaac3d5c3izl7tcrrzu7i,224853,In Case You Didn't Know,Brett Young,Brett Young,spotify:track:10M2Ex445zw585Ducldzkw,Brett Young:In Case You Didn't Know,10M2Ex445zw585Ducldzkw
4382,ozdakaac3d5c3izl7tcrrzu7i,226226,We Danced,Brad Paisley,Who Needs Pictures,spotify:track:79DjV1vsU6yVoCbrQNNDdI,Brad Paisley:We Danced,79DjV1vsU6yVoCbrQNNDdI
4383,ozdakaac3d5c3izl7tcrrzu7i,182493,Eyes On You,Chase Rice,Lambs & Lions,spotify:track:4w95iGC6NrxZJ5o3D7bWyV,Chase Rice:Eyes On You,4w95iGC6NrxZJ5o3D7bWyV
4384,ozdakaac3d5c3izl7tcrrzu7i,157080,Unforgettable,Thomas Rhett,Life Changes,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ,Thomas Rhett:Unforgettable,30MM5jWpUmOxtTNd9Ey5LZ
4385,ozdakaac3d5c3izl7tcrrzu7i,269586,Must Be Doin' Somethin' Right,Billy Currington,Doin' Somethin' Right,spotify:track:6TefPQD0oc88BNALpu4U87,Billy Currington:Must Be Doin' Somethin' Right,6TefPQD0oc88BNALpu4U87
4386,ozdakaac3d5c3izl7tcrrzu7i,236440,Need You Now,Lady A,Need You Now,spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,Lady A:Need You Now,7GAaTpSoTWUTbP2Yxlt4Hd
4387,ozdakaac3d5c3izl7tcrrzu7i,227333,It's Your Love,Tim McGraw,Everywhere,spotify:track:503sFkc8Y2eyGnM6cu8kHm,Tim McGraw:It's Your Love,503sFkc8Y2eyGnM6cu8kHm
4388,ozdakaac3d5c3izl7tcrrzu7i,223733,When You Say Nothing at All,Keith Whitley,Don't Close Your Eyes,spotify:track:1G60o2g78glgxC0No8SsvQ,Keith Whitley:When You Say Nothing at All,1G60o2g78glgxC0No8SsvQ
4389,ozdakaac3d5c3izl7tcrrzu7i,144760,Glad You Exist,Dan + Shay,Good Things,spotify:track:3oV2RVOmwdWdf9BmGS4Oad,Dan + Shay:Glad You Exist,3oV2RVOmwdWdf9BmGS4Oad
4390,ozdakaac3d5c3izl7tcrrzu7i,220839,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version),spotify:track:4CHpVfAhuxNJ3ibExe6kxO,Taylor Swift:You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),4CHpVfAhuxNJ3ibExe6kxO
4391,ozdakaac3d5c3izl7tcrrzu7i,186613,Love You Like I Used To,Russell Dickerson,Southern Symphony,spotify:track:5oVEXLYT47mTPnHwTGHciX,Russell Dickerson:Love You Like I Used To,5oVEXLYT47mTPnHwTGHciX
4392,ozdakaac3d5c3izl7tcrrzu7i,210113,Ocean,Lady A,Ocean,spotify:track:5G6Nf4Ytk3dzxnhfP2AhKR,Lady A:Ocean,5G6Nf4Ytk3dzxnhfP2AhKR
4393,ozdakaac3d5c3izl7tcrrzu7i,228840,Wanted,Hunter Hayes,Hunter Hayes (Encore),spotify:track:0f1svjHSiaCJif6noKKVHa,Hunter Hayes:Wanted,0f1svjHSiaCJif6noKKVHa
4394,ozdakaac3d5c3izl7tcrrzu7i,187306,"Big, Big Plans",Chris Lane,"Big, Big Plans",spotify:track:7yNJCsUH3tXlpQiHSsAc5l,"Chris Lane:Big, Big Plans",7yNJCsUH3tXlpQiHSsAc5l
4395,ozdakaac3d5c3izl7tcrrzu7i,101331,Would You Go With Me,Josh Turner,Your Man,spotify:track:1KhrAWvLIjRlQIJtSTgvsi,Josh Turner:Would You Go With Me,1KhrAWvLIjRlQIJtSTgvsi
4396,ozdakaac3d5c3izl7tcrrzu7i,2420,Witchcraft,Frank Sinatra,Frank Sinatra: The Complete Capitol Singles Collection,spotify:track:3BTsv0FthgmDwyKlYShwJF,Frank Sinatra:Witchcraft,3BTsv0FthgmDwyKlYShwJF
4397,ozdakaac3d5c3izl7tcrrzu7i,5810,heart won't let me,LANY,mama's boy,spotify:track:2IY537C2ecmUMJ46bYQggp,LANY:heart won't let me,2IY537C2ecmUMJ46bYQggp
4398,ozdakaac3d5c3izl7tcrrzu7i,1720,Daphne Blue,The Band CAMINO,tryhard,spotify:track:2FhJvFKyZng57iVQmFayVw,The Band CAMINO:Daphne Blue,2FhJvFKyZng57iVQmFayVw
4399,ozdakaac3d5c3izl7tcrrzu7i,173666,Living With No One,Phil Good,Living With No One,spotify:track:7imMaU3xinJn9QQITBDMwQ,Phil Good:Living With No One,7imMaU3xinJn9QQITBDMwQ
4400,ozdakaac3d5c3izl7tcrrzu7i,197880,Sleepless Nights (feat. Nightly),ayokay,In the Shape of a Dream,spotify:track:4PUWpNtDejQwwa80LjvxXl,ayokay:Sleepless Nights (feat. Nightly),4PUWpNtDejQwwa80LjvxXl
4401,ozdakaac3d5c3izl7tcrrzu7i,247426,Wake Me Up,Avicii,True,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii:Wake Me Up,0nrRP2bk19rLc0orkWPQk2
4402,ozdakaac3d5c3izl7tcrrzu7i,199986,What Makes You Beautiful,One Direction,Up All Night,spotify:track:4cluDES4hQEUhmXj6TXkSo,One Direction:What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo
4403,ozdakaac3d5c3izl7tcrrzu7i,248133,Good Feeling,Flo Rida,Good Feeling,spotify:track:3NcO4jGK1Opb5ea0mYLpxb,Flo Rida:Good Feeling,3NcO4jGK1Opb5ea0mYLpxb
4404,ozdakaac3d5c3izl7tcrrzu7i,135596,again,Palmer,again,spotify:track:6b2l4o8agZTAyQeTQdvjqJ,Palmer:again,6b2l4o8agZTAyQeTQdvjqJ
4405,ozdakaac3d5c3izl7tcrrzu7i,7260,I Gotta Feeling,Black Eyed Peas,Upbeat Workout,spotify:track:21Z5X661OghhMgGSH7rAoU,Black Eyed Peas:I Gotta Feeling,21Z5X661OghhMgGSH7rAoU
4406,ozdakaac3d5c3izl7tcrrzu7i,215160,So What,P!nk,Funhouse (Expanded Edition),spotify:track:0JiY190vktuhSGN6aqJdrt,P!nk:So What,0JiY190vktuhSGN6aqJdrt
4407,ozdakaac3d5c3izl7tcrrzu7i,186843,I THINK I LIKE YOU,Saint Slumber,I THINK I LIKE YOU,spotify:track:7gVyiFowOLeNFXqC9U3qQP,Saint Slumber:I THINK I LIKE YOU,7gVyiFowOLeNFXqC9U3qQP
4408,ozdakaac3d5c3izl7tcrrzu7i,179213,Addicted,The Wldlfe,"I'm Not Worried Anymore, 2018",spotify:track:5QOmAVFoszPvOb4xPzsdAs,The Wldlfe:Addicted,5QOmAVFoszPvOb4xPzsdAs
4409,ozdakaac3d5c3izl7tcrrzu7i,220360,Jump,Girls Aloud,Sound Of The Underground,spotify:track:77XwQEPxhY65b8rPszET9u,Girls Aloud:Jump,77XwQEPxhY65b8rPszET9u
4410,ozdakaac3d5c3izl7tcrrzu7i,195105,Mr. Saxobeat - Radio Edit,Alexandra Stan,Saxobeats,spotify:track:3LWDPEXEaLBRGNLbdcbwBR,Alexandra Stan:Mr. Saxobeat - Radio Edit,3LWDPEXEaLBRGNLbdcbwBR
4411,ozdakaac3d5c3izl7tcrrzu7i,210506,Chasing Pavements,Adele,19,spotify:track:0Z5ok0QLLttAKsujOZYOXf,Adele:Chasing Pavements,0Z5ok0QLLttAKsujOZYOXf
4412,ozdakaac3d5c3izl7tcrrzu7i,213506,Painkiller,Ruel,Free Time,spotify:track:1YlulsUKDduOmC7WxvXYPW,Ruel:Painkiller,1YlulsUKDduOmC7WxvXYPW
4413,ozdakaac3d5c3izl7tcrrzu7i,261922,august,Taylor Swift,folklore,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift:august,3hUxzQpSfdDqwM3ZTFQY0K
4414,ozdakaac3d5c3izl7tcrrzu7i,208336,Have You Ever Been in Love,The Ivy,Have You Ever Been in Love,spotify:track:0n9B2zPLq1AOlUqsENmqLz,The Ivy:Have You Ever Been in Love,0n9B2zPLq1AOlUqsENmqLz
4415,ozdakaac3d5c3izl7tcrrzu7i,77645,7UP,Boy In Space,7UP,spotify:track:4cB00WOFuQFLoDpnydcx8c,Boy In Space:7UP,4cB00WOFuQFLoDpnydcx8c
4416,ozdakaac3d5c3izl7tcrrzu7i,232070,Please Don't Cry,DAVICHI,"The King: Eternal Monarch (Original Television Soundtrack), Pt. 6",spotify:track:78P0z4KDUgbBNFS9JBi68y,DAVICHI:Please Don't Cry,78P0z4KDUgbBNFS9JBi68y
4417,ozdakaac3d5c3izl7tcrrzu7i,475050,Please Don't Cry - Instrumental,DAVICHI,"The King: Eternal Monarch (Original Television Soundtrack), Pt. 6",spotify:track:1duxldBw0SGQ56SPBg5gLb,DAVICHI:Please Don't Cry - Instrumental,1duxldBw0SGQ56SPBg5gLb
4418,ozdakaac3d5c3izl7tcrrzu7i,183266,Thunderous,Stray Kids,NOEASY,spotify:track:0nwTMzpatarzvLvtwwzdCt,Stray Kids:Thunderous,0nwTMzpatarzvLvtwwzdCt
4419,ozdakaac3d5c3izl7tcrrzu7i,209157,Fine,TAEYEON,My Voice - The 1st Album,spotify:track:6CdUgvL597jWmW4w8P5kHs,TAEYEON:Fine,6CdUgvL597jWmW4w8P5kHs
4420,ozdakaac3d5c3izl7tcrrzu7i,249215,Dionysus,BTS,MAP OF THE SOUL : PERSONA,spotify:track:2Wkm4JBcIV2uSuu4qlbqFN,BTS:Dionysus,2Wkm4JBcIV2uSuu4qlbqFN
4421,ozdakaac3d5c3izl7tcrrzu7i,64886,Permission to Dance,BTS,Permission to Dance,spotify:track:3XYRV7ZSHqIRDG87DKTtry,BTS:Permission to Dance,3XYRV7ZSHqIRDG87DKTtry
4422,ozdakaac3d5c3izl7tcrrzu7i,70434,Universe (Let's Play Ball),NCT U,Universe (Let's Play Ball),spotify:track:11bKMtXv6SRHY4paHR6qhz,NCT U:Universe (Let's Play Ball),11bKMtXv6SRHY4paHR6qhz
4423,ozdakaac3d5c3izl7tcrrzu7i,179021,Good Boy Gone Bad,TOMORROW X TOGETHER,minisode 2: Thursday's Child,spotify:track:1HsSIPLTQT354yJcQGfEY3,TOMORROW X TOGETHER:Good Boy Gone Bad,1HsSIPLTQT354yJcQGfEY3
4424,ozdakaac3d5c3izl7tcrrzu7i,2638,Life Goes On,BTS,BE,spotify:track:5FVbvttjEvQ8r2BgUcJgNg,BTS:Life Goes On,5FVbvttjEvQ8r2BgUcJgNg
4425,ozdakaac3d5c3izl7tcrrzu7i,227583,Beautiful,Crush,"Guardian (Original Television Soundtrack), Pt. 4",spotify:track:6mzF8HvHdVrzJNd8M1uFCS,Crush:Beautiful,6mzF8HvHdVrzJNd8M1uFCS
4426,ozdakaac3d5c3izl7tcrrzu7i,157046,Who (feat. BTS),Lauv,~how i'm feeling~,spotify:track:2qG81jL9UIP54uS8gYyP4k,Lauv:Who (feat. BTS),2qG81jL9UIP54uS8gYyP4k
4427,ozdakaac3d5c3izl7tcrrzu7i,153430,I'm Fine,BTS,Love Yourself 結 'Answer',spotify:track:7HYJqAMbKDJYRyEfUGOCBB,BTS:I'm Fine,7HYJqAMbKDJYRyEfUGOCBB
4428,ozdakaac3d5c3izl7tcrrzu7i,189355,Everytime,CHEN,Descendants Of The Sun Pt.2 (Original Television Soundtrack),spotify:track:1D6lK8qADoErTTLkY4YBfM,CHEN:Everytime,1D6lK8qADoErTTLkY4YBfM
4429,ozdakaac3d5c3izl7tcrrzu7i,267700,Outro: Tear,BTS,Love Yourself 轉 'Tear',spotify:track:27yKZtF7WLdmlLoW8qMssq,BTS:Outro: Tear,27yKZtF7WLdmlLoW8qMssq
4430,ozdakaac3d5c3izl7tcrrzu7i,206977,Hallelujah,Kim Feel,"It's Okay to Not Be Okay (Original Television Soundtrack), Pt.5",spotify:track:1f91isclGlcRYGEfP1HuLd,Kim Feel:Hallelujah,1f91isclGlcRYGEfP1HuLd
4431,ozdakaac3d5c3izl7tcrrzu7i,231859,Not Today,BTS,You Never Walk Alone,spotify:track:3wyrhwPpV8uhMMEms4vG3X,BTS:Not Today,3wyrhwPpV8uhMMEms4vG3X
4432,ozdakaac3d5c3izl7tcrrzu7i,94837,Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love,K.Will,Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love,spotify:track:5NkpsRKvSBukdYQtl3WLZW,K.Will:Descendants Of The Sun (Original Television Soundtrack) Pt.6 - Talk Love,5NkpsRKvSBukdYQtl3WLZW
4433,ozdakaac3d5c3izl7tcrrzu7i,1520,Black Swan,BTS,MAP OF THE SOUL : 7,spotify:track:2EmcTFQ1rM11wp2ztsXTHa,BTS:Black Swan,2EmcTFQ1rM11wp2ztsXTHa
4434,ozdakaac3d5c3izl7tcrrzu7i,99050,Dis-ease,BTS,BE,spotify:track:0hxeouHqP3qzpTHerA7ha2,BTS:Dis-ease,0hxeouHqP3qzpTHerA7ha2
4435,ozdakaac3d5c3izl7tcrrzu7i,171594,Christmas Tree,V,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",spotify:track:186NCtNk1tUYS7c2DxgJ7O,V:Christmas Tree,186NCtNk1tUYS7c2DxgJ7O
4436,ozdakaac3d5c3izl7tcrrzu7i,8835,Burning Up (Fire),BTS,The Most Beautiful Moment in Life: Young Forever,spotify:track:0aE3V0zgSD2YwkEHW42gxG,BTS:Burning Up (Fire),0aE3V0zgSD2YwkEHW42gxG
4437,ozdakaac3d5c3izl7tcrrzu7i,250834,So What,BTS,Love Yourself 轉 'Tear',spotify:track:0wqqe8k13bJPxRt7FEmnwS,BTS:So What,0wqqe8k13bJPxRt7FEmnwS
4438,ozdakaac3d5c3izl7tcrrzu7i,96715,dimple,BTS,Love Yourself 承 'Her',spotify:track:6pp6xf9zS55GD4nr318XUH,BTS:dimple,6pp6xf9zS55GD4nr318XUH
4439,ozdakaac3d5c3izl7tcrrzu7i,3090,Magic Shop,BTS,Love Yourself 轉 'Tear',spotify:track:5MTGPkmiUuud9NkA0sl2nI,BTS:Magic Shop,5MTGPkmiUuud9NkA0sl2nI
4440,ozdakaac3d5c3izl7tcrrzu7i,1870,Can't Love You Anymore (With OHHYUK),IU,Palette,spotify:track:5MvxeZPiiLAuB5gI8k3ynk,IU:Can't Love You Anymore (With OHHYUK),5MvxeZPiiLAuB5gI8k3ynk
4441,ozdakaac3d5c3izl7tcrrzu7i,4070,BANG BANG BANG,BIGBANG,MADE,spotify:track:3dI59jLoFMjMAyUAyRZnkE,BIGBANG:BANG BANG BANG,3dI59jLoFMjMAyUAyRZnkE
4442,ozdakaac3d5c3izl7tcrrzu7i,142700,God’s Menu,Stray Kids,GO LIVE,spotify:track:4XPXrcpyNr30Km6aPiflJy,Stray Kids:God’s Menu,4XPXrcpyNr30Km6aPiflJy
4443,ozdakaac3d5c3izl7tcrrzu7i,1580,moonchild,RM,mono.,spotify:track:4fwYALz7GwmXgS8QTRjDEJ,RM:moonchild,4fwYALz7GwmXgS8QTRjDEJ
4444,ozdakaac3d5c3izl7tcrrzu7i,210928,Stay Alive (Prod. SUGA of BTS),Jung Kook,Stay Alive (Prod. SUGA of BTS),spotify:track:7CAdT0HdiQNlt1C7xk2hep,Jung Kook:Stay Alive (Prod. SUGA of BTS),7CAdT0HdiQNlt1C7xk2hep
4445,ozdakaac3d5c3izl7tcrrzu7i,5651,Intro: Serendipity,BTS,Love Yourself 承 'Her',spotify:track:61RvEx7GLYRHQhG7ldjJo1,BTS:Intro: Serendipity,61RvEx7GLYRHQhG7ldjJo1
4446,ozdakaac3d5c3izl7tcrrzu7i,2220,Sweet Night,V,ITAEWON CLASS (Original Television Soundtrack) Pt. 12,spotify:track:39EXZNMxb4RBHlRjnRaOKp,V:Sweet Night,39EXZNMxb4RBHlRjnRaOKp
4447,ozdakaac3d5c3izl7tcrrzu7i,212010,Maze,YONGZOO,"The King: Eternal Monarch (Original Television Soundtrack), Pt. 4",spotify:track:5X0QZt1BY4nXhn6fqk5P90,YONGZOO:Maze,5X0QZt1BY4nXhn6fqk5P90
4448,ozdakaac3d5c3izl7tcrrzu7i,1470,Make It Right,BTS,MAP OF THE SOUL : PERSONA,spotify:track:3LSjYk6sFQaLi0MjtWcm8P,BTS:Make It Right,3LSjYk6sFQaLi0MjtWcm8P
4449,ozdakaac3d5c3izl7tcrrzu7i,870,Euphoria,BTS,Love Yourself 結 'Answer',spotify:track:5YMXGBD6vcYP7IolemyLtK,BTS:Euphoria,5YMXGBD6vcYP7IolemyLtK
4450,ozdakaac3d5c3izl7tcrrzu7i,223933,We Are Bulletproof Pt.2,BTS,2 Cool 4 Skool,spotify:track:5pjHS3EpHurMyIpB2QBnEd,BTS:We Are Bulletproof Pt.2,5pjHS3EpHurMyIpB2QBnEd
4451,ozdakaac3d5c3izl7tcrrzu7i,58676,Love Shot,EXO,LOVE SHOT– The 5th Album Repackage,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,EXO:Love Shot,0yB4jrSwN0bFtFRDR5vyMj
4452,ozdakaac3d5c3izl7tcrrzu7i,32490,Love Shot,EXO,LOVE SHOT– The 5th Album Repackage,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,EXO:Love Shot,0yB4jrSwN0bFtFRDR5vyMj
4453,ozdakaac3d5c3izl7tcrrzu7i,210986,I Need U,BTS,The Most Beautiful Moment in Life Pt.1,spotify:track:3wQnyXNFXNUEOBt1pb4urq,BTS:I Need U,3wQnyXNFXNUEOBt1pb4urq
4454,ozdakaac3d5c3izl7tcrrzu7i,205373,After School,Weeekly,We play,spotify:track:52CBUrIdyf8tbZaUY9iawE,Weeekly:After School,52CBUrIdyf8tbZaUY9iawE
4455,ozdakaac3d5c3izl7tcrrzu7i,241280,Coffee,BTS,"O!RUL8,2?",spotify:track:4eqHEzFsCCiGALC1MHbqnU,BTS:Coffee,4eqHEzFsCCiGALC1MHbqnU
4456,ozdakaac3d5c3izl7tcrrzu7i,1210,It's Definitely You,V,"HWARANG, Pt. 2 (Music from the Original TV Series)",spotify:track:2LowwiemmGMzzNSH1PJprK,V:It's Definitely You,2LowwiemmGMzzNSH1PJprK
4457,ozdakaac3d5c3izl7tcrrzu7i,1600,"Please say something, even though it is a lie",Park Boram,W OST Part.2,spotify:track:3w1OiIgombILLvuVo8HRAm,"Park Boram:Please say something, even though it is a lie",3w1OiIgombILLvuVo8HRAm
4458,ozdakaac3d5c3izl7tcrrzu7i,255903,If Only,KIMSEJEONG,The Legend of The Blue Sea OST Part.10,spotify:track:4URU9AeuWQlE16pJBKmvEp,KIMSEJEONG:If Only,4URU9AeuWQlE16pJBKmvEp
4459,ozdakaac3d5c3izl7tcrrzu7i,223122,DNA,BTS,Love Yourself 承 'Her',spotify:track:3uRLwBjI2TahxslcMTvpFs,BTS:DNA,3uRLwBjI2TahxslcMTvpFs
4460,ozdakaac3d5c3izl7tcrrzu7i,170582,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,spotify:track:1Z8TPHiKeCUyClxV6WTTIf,TOMORROW X TOGETHER:0X1=LOVESONG (I Know I Love You) feat. Seori,1Z8TPHiKeCUyClxV6WTTIf
4461,ozdakaac3d5c3izl7tcrrzu7i,203426,Don't Wanna Cry,SEVENTEEN,SEVENTEEN 4th Mini Album ‘Al1’,spotify:track:6Upu6yjkdi0DVI8E3IBZEU,SEVENTEEN:Don't Wanna Cry,6Upu6yjkdi0DVI8E3IBZEU
4462,ozdakaac3d5c3izl7tcrrzu7i,204800,Stay,BTS,BE,spotify:track:0TdWVbcerMAcvljXrl9gpG,BTS:Stay,0TdWVbcerMAcvljXrl9gpG
4463,ozdakaac3d5c3izl7tcrrzu7i,153784,seoul (prod. HONNE),RM,mono.,spotify:track:4VcKLbECzwOQTYe3Sut6xJ,RM:seoul (prod. HONNE),4VcKLbECzwOQTYe3Sut6xJ
4464,ozdakaac3d5c3izl7tcrrzu7i,2980,Filter,BTS,MAP OF THE SOUL : 7,spotify:track:4bZZVcgWWMWPBwzTTp642w,BTS:Filter,4bZZVcgWWMWPBwzTTp642w
4465,ozdakaac3d5c3izl7tcrrzu7i,214620,Film out,BTS,Film out,spotify:track:3UHPGOkUcE4hE7sqBF4Snt,BTS:Film out,3UHPGOkUcE4hE7sqBF4Snt
4466,ozdakaac3d5c3izl7tcrrzu7i,4509,Back Door,Stray Kids,IN LIFE,spotify:track:0XuepwFJUcKN8T5zTqoP0F,Stray Kids:Back Door,0XuepwFJUcKN8T5zTqoP0F
4467,ozdakaac3d5c3izl7tcrrzu7i,1790,00:00 (Zero O’Clock),BTS,MAP OF THE SOUL : 7,spotify:track:6fqaMyg066xlukvUJWdM2T,BTS:00:00 (Zero O’Clock),6fqaMyg066xlukvUJWdM2T
4468,ozdakaac3d5c3izl7tcrrzu7i,1000,Blue & Grey,BTS,BE,spotify:track:7Ki0hse0IfXEcXUlpyECbJ,BTS:Blue & Grey,7Ki0hse0IfXEcXUlpyECbJ
4469,ozdakaac3d5c3izl7tcrrzu7i,230778,Boy in Luv,BTS,Skool Luv Affair,spotify:track:3FnDv33WrrMtuEr7hNR3ev,BTS:Boy in Luv,3FnDv33WrrMtuEr7hNR3ev
4470,ozdakaac3d5c3izl7tcrrzu7i,130681,Christmas Tree - Inst.,V,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",spotify:track:37rnSr2ZCkzqmoUqGQtn4q,V:Christmas Tree - Inst.,37rnSr2ZCkzqmoUqGQtn4q
4471,ozdakaac3d5c3izl7tcrrzu7i,1470,Blue Side (Outro),j-hope,Hope World,spotify:track:20zr2Oef3PVeGRxjmSF5CC,j-hope:Blue Side (Outro),20zr2Oef3PVeGRxjmSF5CC
4472,ozdakaac3d5c3izl7tcrrzu7i,6490,Same,Sung Hoon,애타는 로맨스 Original Television Soundtrack,spotify:track:4KNwndIAmqAYrYF2FzM4WW,Sung Hoon:Same,4KNwndIAmqAYrYF2FzM4WW
4473,ozdakaac3d5c3izl7tcrrzu7i,1570,The Truth Untold (feat. Steve Aoki),BTS,Love Yourself 轉 'Tear',spotify:track:7DEKa5Z7Cl8s3Y7imb88OM,BTS:The Truth Untold (feat. Steve Aoki),7DEKa5Z7Cl8s3Y7imb88OM
4474,ozdakaac3d5c3izl7tcrrzu7i,1560,Stay With Me,CHANYEOL,"Guardian (Original Television Soundtrack), Pt. 1",spotify:track:1HYzRuWjmS9LXCkdVHi25K,CHANYEOL:Stay With Me,1HYzRuWjmS9LXCkdVHi25K
4475,ozdakaac3d5c3izl7tcrrzu7i,9180,FAKE LOVE,BTS,Love Yourself 轉 'Tear',spotify:track:6m1TWFMeon7ai9XLOzdbiR,BTS:FAKE LOVE,6m1TWFMeon7ai9XLOzdbiR
4476,ozdakaac3d5c3izl7tcrrzu7i,187540,august,Taylor Swift,folklore,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift:august,3hUxzQpSfdDqwM3ZTFQY0K
4477,ozdakaac3d5c3izl7tcrrzu7i,295413,State Of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:6lzc0Al0zfZOIFsFvBS1ki,Taylor Swift:State Of Grace (Taylor's Version),6lzc0Al0zfZOIFsFvBS1ki
4478,ozdakaac3d5c3izl7tcrrzu7i,184236,Look What You Made Me Do,Taylor Swift,reputation,spotify:track:1P17dC1amhFzptugyAO7Il,Taylor Swift:Look What You Made Me Do,1P17dC1amhFzptugyAO7Il
4479,ozdakaac3d5c3izl7tcrrzu7i,2310,evermore (feat. Bon Iver),Taylor Swift,evermore,spotify:track:6Wlq9rqkxrqj5Kls4Kw14H,Taylor Swift:evermore (feat. Bon Iver),6Wlq9rqkxrqj5Kls4Kw14H
4480,ozdakaac3d5c3izl7tcrrzu7i,236413,Don’t Blame Me,Taylor Swift,reputation,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,Taylor Swift:Don’t Blame Me,1R0a2iXumgCiFb7HEZ7gUE
4481,ozdakaac3d5c3izl7tcrrzu7i,240773,Speak Now,Taylor Swift,Speak Now,spotify:track:7dXKdjpOaH2iwfFKmUj7aq,Taylor Swift:Speak Now,7dXKdjpOaH2iwfFKmUj7aq
4482,ozdakaac3d5c3izl7tcrrzu7i,109954,exile (feat. Bon Iver),Taylor Swift,folklore,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,Taylor Swift:exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y
4483,ozdakaac3d5c3izl7tcrrzu7i,219760,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version),spotify:track:6AtZLIzUINvExIUy4QhdjP,Taylor Swift:I Knew You Were Trouble (Taylor's Version),6AtZLIzUINvExIUy4QhdjP
4484,ozdakaac3d5c3izl7tcrrzu7i,315146,happiness,Taylor Swift,evermore,spotify:track:55Vf4bimc1Rtfg0PAQRAo2,Taylor Swift:happiness,55Vf4bimc1Rtfg0PAQRAo2
4485,ozdakaac3d5c3izl7tcrrzu7i,238253,I Did Something Bad,Taylor Swift,reputation,spotify:track:4svZDCRz4cJoneBpjpx8DJ,Taylor Swift:I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ
4486,ozdakaac3d5c3izl7tcrrzu7i,234146,Miss Americana & The Heartbreak Prince,Taylor Swift,Lover,spotify:track:214nt20w5wOxJnY462klLw,Taylor Swift:Miss Americana & The Heartbreak Prince,214nt20w5wOxJnY462klLw
4487,ozdakaac3d5c3izl7tcrrzu7i,195706,I Know Places,Taylor Swift,1989,spotify:track:6Ck9WerfsyvC4v4AylUoDp,Taylor Swift:I Know Places,6Ck9WerfsyvC4v4AylUoDp
4488,ozdakaac3d5c3izl7tcrrzu7i,244000,champagne problems,Taylor Swift,evermore,spotify:track:0sY6ZUTh4yoctD8VIXz339,Taylor Swift:champagne problems,0sY6ZUTh4yoctD8VIXz339
4489,ozdakaac3d5c3izl7tcrrzu7i,255893,my tears ricochet,Taylor Swift,folklore,spotify:track:1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift:my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC
4490,ozdakaac3d5c3izl7tcrrzu7i,240226,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Taylor Swift,Red (Taylor's Version),spotify:track:4IQkfUsrwXol38VV3U7t7T,Taylor Swift:Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4IQkfUsrwXol38VV3U7t7T
4491,ozdakaac3d5c3izl7tcrrzu7i,207440,I Wish You Would,Taylor Swift,1989,spotify:track:5RVJ6VKfwtosA5Q1qeHdjF,Taylor Swift:I Wish You Would,5RVJ6VKfwtosA5Q1qeHdjF
